Id;FirmenNr;HaeuserNr;ETRS_UTM33N_X;ETRS_UTM33N_Y;Firma;Vorlage;FlurstuecksNr;BrandkatasterNr;Hausname;HausNr;Strasse;Strassenteil;Stadtteil;Gewerbename;Gewerbetyp;STR_NAME_2018;HNR_2018;PLZ_2018;FLURSTUECKSNR_2018;SBZ_NR_2018;SBZ_NAME_2018;OT_NR_2018;OT_NAME_2018;
1180;1127;591;318121,1;5690905,991;Bühnenvertrieb dramatischer und musikalischer Werke Hans Bruck;Bühnenvertrieb dramatischer und musikalischer Werke Hans Bruck;1659;943;;16;Salomonstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Salomonstraße;0;04103;1659/1;0;Mitte;1;Zentrum-Ost;
1181;1631;591;318121,1;5690905,991;Adolf Robitschek;Adolf Robitschek, Inh.: Ad. Robitschek (Wien);1659;943;;16;Salomonstraße;;Alt-Leipzig;Musikverlag;Buchhandel und Verlagswesen;Salomonstraße;0;04103;1659/1;0;Mitte;1;Zentrum-Ost;
1182;1792;591;318121,1;5690905,991;Expedition der Geflügel-Börse (Richard Freese);Expedition der Geflügel-Börse (Richard Freese), Inh.: Otto Nauhardt;1659;943;;16;Salomonstraße;;Alt-Leipzig;Zeitschriftenverlag;Buchhandel und Verlagswesen;Salomonstraße;0;04103;1659/1;0;Mitte;1;Zentrum-Ost;
1183;1836;591;318121,1;5690905,991;N. Kymmel's Buchhandlung;N. Kymmel's Buchhandlung, Inh.: Nikolai Kymmel (Riga);1659;943;;16;Salomonstraße;;Alt-Leipzig;Buchhandlung;Buchhandel und Verlagswesen;Salomonstraße;0;04103;1659/1;0;Mitte;1;Zentrum-Ost;
1184;126;592;318125.069;5690935.359;K. A. Halle;K. A. Halle, Inh. Alfred Halle u. Max Heine;1658;944;;18;Salomonstraße;;Alt-Leipzig;Buchbinderei;Buchbinderhandwerk;Salomonstraße;0;04103;1658/1;0;Mitte;1;Zentrum-Ost;
1185;128;592;318125.069;5690935.359;G. Fr. Wanner;G. Fr. Wanner, Inh.: Friedr. Wanner;1658;944;;18;Salomonstraße;;Alt-Leipzig;Buchbinderei;Buchbinderhandwerk;Salomonstraße;0;04103;1658/1;0;Mitte;1;Zentrum-Ost;
1186;722;592;318125.069;5690935.359;"Verlag ""Gesundes Leben"" Dr. Hugo Vollrath";"Verlag ""Gesundes Leben"" Dr. Hugo Vollrath";1658;944;;18;Salomonstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Salomonstraße;0;04103;1658/1;0;Mitte;1;Zentrum-Ost;
1187;1056;592;318125.069;5690935.359;Alfred Meister;Alfred Meister, Inh.in: Gertrud Hack;1658;944;;18;Salomonstraße;;Alt-Leipzig;Buchdruckerei;Druckereien;Salomonstraße;0;04103;1658/1;0;Mitte;1;Zentrum-Ost;
1188;1440;592;318125.069;5690935.359;J. W. Kox;Kox, J. W.;1658;944;;18;Salomonstraße;;Alt-Leipzig;Lithographische Anstalt;Graphische Anstalt;Salomonstraße;0;04103;1658/1;0;Mitte;1;Zentrum-Ost;
1189;1441;592;318125.069;5690935.359;Kräuter & Mützenich;Kräuter & Mützenich, Inh.: Benedict Hub. Mützenich;1658;944;;18;Salomonstraße;;Alt-Leipzig;Lithographische Anstalt;Graphische Anstalt;Salomonstraße;0;04103;1658/1;0;Mitte;1;Zentrum-Ost;
1190;1474;592;318125.069;5690935.359;Theodor Sebald;Sebald, Theodor;1658;944;;18;Salomonstraße;;Alt-Leipzig;Lithographische Anstalt;Graphische Anstalt;Salomonstraße;0;04103;1658/1;0;Mitte;1;Zentrum-Ost;
1191;723;593;318131.021;5690982.832;Theosophisches Verlagshaus Dr. Hugo Vollrath;Theosophisches Verlagshaus Dr. Hugo Vollrath;1657;945;;18b;Salomonstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Salomonstraße;0;04103;1657;0;Mitte;1;Zentrum-Ost;
1192;724;593;318131.021;5690982.832;Theosophische Centralbuchhandlung Dr. Hugo Vollrath;Theosophische Centralbuchhandlung Dr. Hugo Vollrath;1657;945;;18b;Salomonstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Salomonstraße;0;04103;1657;0;Mitte;1;Zentrum-Ost;
1193;744;593;318131.021;5690982.832;Centrale f. Reformlitteratur Dr. Hugo Vollrath;Centrale f. Reformlitteratur Dr. Hugo Vollrath;1657;945;;18b;Salomonstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Salomonstraße;0;04103;1657;0;Mitte;1;Zentrum-Ost;
1194;745;593;318131.021;5690982.832;Buddhistischer Verlag Dr. Hugo Vollrath;Buddhistischer Verlag Dr. Hugo Vollrath;1657;945;;18b;Salomonstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Salomonstraße;0;04103;1657;0;Mitte;1;Zentrum-Ost;
1195;1709;593;318131.021;5690982.832;Wild & Laue;Wild & Laue, Inh.: Rud. Wild u. Otto Genthe;1657;945;;18b;Salomonstraße;;Alt-Leipzig;Papier-Engrosgeschäft;Papierhandlung/Papierherstellung;Salomonstraße;0;04103;1657;0;Mitte;1;Zentrum-Ost;
1196;1911;593;318131.021;5690982.832;Schulze & Niemann;Schulze & Niemann, Inh.: Alfr. Schulze u. Curt Schulze-Schall;1657;945;;18b;Salomonstraße;;Alt-Leipzig;Fabrik für Buchbinderkalikos, Kunhstleinen etc.;Zuliefer- und Hilfsgewerbe;Salomonstraße;0;04103;1657;0;Mitte;1;Zentrum-Ost;
1197;738;594;318095.131;5691011.57;Ludwig Julius Heymann, Geographischer Verlag;Ludwig Julius Heymann, Geographischer Verlag, Inh.: Dr. Ernst Blobel;1634;971;;19;Salomonstraße;;Alt-Leipzig;Fabrik von Erd-Globen;Buchhandel und Verlagswesen;Salomonstraße;0;04103;1634;0;Mitte;1;Zentrum-Ost;
1198;732;595;318131.215099999;5691043.77979999;Franz Moeser Nachf.;Franz Moeser Nachf., Inh.: Curt Hauschild u. Walter Seyffert;1656d;962;;20;Salomonstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Salomonstraße;20;04103;1656d;0;Mitte;1;Zentrum-Ost;
1199;740;595;318131.215099999;5691043.77979999;Grethlein & Co., G.m.b.H.;Grethlein & Co., G.m.b.H.;1656d;962;;20;Salomonstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Salomonstraße;20;04103;1656d;0;Mitte;1;Zentrum-Ost;
1200;1927;595;318131.215099999;5691043.77979999;Verlag der Allgemeinen Buchhändlerzeitung Walther Seyffert;Verlag der Allgemeinen Buchhändlerzeitung Walther Seyffert;1656d;962;;20;Salomonstraße;;Alt-Leipzig;Zeitschriftenverlag;Buchhandel und Verlagswesen;Salomonstraße;20;04103;1656d;0;Mitte;1;Zentrum-Ost;
1201;1055;596;318114.855;5691146.64;Emil Lehmann;Lehmann, Emil;1642p;968;;25b;Salomonstraße;;Alt-Leipzig;Buch- u. Akzidenzdruckerei;Druckereien;Salomonstraße;25b;04103;1642p;0;Mitte;1;Zentrum-Ost;
1202;1942;596;318114.855;5691146.64;Walter & Co. Nachf.;Walter & Co.Nachf., Inh.: Felix Raap;1642p;968;;25b;Salomonstraße;;Alt-Leipzig;Prägeanstalt;Zuliefer- und Hilfsgewerbe;Salomonstraße;25b;04103;1642p;0;Mitte;1;Zentrum-Ost;
1203;747;597;318150.458999999;5691188.15499999;Baumgärtner's Buchhandlung;Baumgärtner's Buchhandlung, Inh.: Dr. Alphons Baumgärtner;1653i;964F;;28;Salomonstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Salomonstraße;28;04103;1653i;0;Mitte;1;Zentrum-Ost;
1204;750;598;316815.71219999896;5688647.8352;Modern-literarisches Bureau, Direktor Gustav Fritzsche;Modern-literarisches Bureau, Direktor Gustav Fritzsche;3136;62;;16;Scharnhorststraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Scharnhorststraße;16;04275;3136;4;Süd;40;Südvorstadt;
1205;751;598;316815.71219999896;5688647.8352;Fritzsche, Gustav, Direktor, Modernliterarisches Bureau;Gustav Fritzsche, Direktor, Verl. Buchhdlg, modern literar. Bur.;3136;62;;16;Scharnhorststraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Scharnhorststraße;16;04275;3136;4;Süd;40;Südvorstadt;
1206;753;599;317194.394;5689159.32;A. Quaas;Quaas, A.;3013;221;;35;Schenkendorfstraße;;Alt-Leipzig;Sortimentsbuchhandlung;Buchhandel und Verlagswesen;Schenkendorfstraße;0;04275;3013;4;Süd;40;Südvorstadt;
1207;752;600;317499.757799999;5689120.50359999;Julius Werner Verlag;Julius Werner Verlag, Inh.in: Frl. Elise Marie Werner;2518n;294E;;62;Schenkendorfstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Schenkendorfstraße;62;04275;2518n;4;Süd;40;Südvorstadt;
1208;754;601;316453.4083;5692974.072000001;Bernhard Friede;Bernhard Friede;80;219B/220;;20/22;Schillerweg;;Gohlis;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Schillerweg;20;04155;80;9;Nord;90;Gohlis-Süd;
1209;129;602;314233.53079999896;5690390.5722;Baudisch, Wilhelm;Baudisch, Wilhelm;149a;127B;;5;Schillingstraße;;Lindenau;Buchbinderei;Buchbinderhandwerk;Schillingstraße;5;04177;149a;7;Alt-West;70;Lindenau;
1210;755;603;319431.6403;5690154.69869999;Johannes v. Schalscha-Ehrenfeld;Johannes v. Schalscha - Ehrenfeld;403;288B1;;31;Schirmerstraße;25 - 33;Reudnitz;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Schirmerstraße;31;04318;403v;2;Ost;22;Anger-Crottendorf;
1211;756;604;317071.892;5690605.403;Verlag Otto Beyer;Verlag Otto Beyer;567;593C;;9;Schloßgasse;;Alt-Leipzig;Verlagsbuchhandlung, Modenverlag;Buchhandel und Verlagswesen;Schloßgasse;0;04109;567/2 und 567/3;0;Mitte;0;Zentrum;
1212;757;604;317071.892;5690605.403;"Verlag der ""Deutschen Modenzeitung"", Aug. Polich";"Verlag der ""Deutschen Modenzeitung"", Aug. Polich, Inh.: Otto beyer (Oetzsch)";567;593C;;9;Schloßgasse;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Schloßgasse;0;04109;567/2 und 567/3;0;Mitte;0;Zentrum;
1213;758;1153;317051.756999999;5690591.116;Gustav Fock, Buchhandlung, G.m.b.H.;Gustav Fock, Buchhandlung, G.m.b.H.;567;593C;;6;Markgrafenstraße;;Alt-Leipzig;Buch- und Musikalienhandlung, Antiquariatsbuchhandlung;Buchhandel und Verlagswesen;Markgrafenstraße;0;04103;567/2 und 567/3;0;Mitte;1;Zentrum-Ost;
1214;758;605;317084.592;5690586.352999999;Gustav Fock, Buchhandlung, G.m.b.H.;Gustav Fock, Buchhandlung, G.m.b.H.;568b/567;593B/593C;;7-9;Schloßgasse;;Alt-Leipzig;Buch- und Musikalienhandlung, Antiquariatsbuchhandlung;Buchhandel und Verlagswesen;Schloßgasse;0;04109;568b;0;Mitte;0;Zentrum;
1215;759;605;317084.592;5690586.352999999;Martin Boas;Martin Boas, Inh.: Heinr. Jadassohn;568b/567;593B/593C;;7-9;Schloßgasse;;Alt-Leipzig;Antiquariats- und Sortimentsbuchhandlung;Buchhandel und Verlagswesen;Schloßgasse;0;04109;568b;0;Mitte;0;Zentrum;
1216;760;606;313881.99409999896;5688363.44759999;W. Böttiger;Böttiger, W.;25;23;;16;Schloßweg;;Kleinzschocher;Kolportagebuchhandlung;Buchhandel und Verlagswesen;Kantatenweg;16;04229;25;5;Südwest;52;Kleinzschocher;
1217;762;607;319741.88800000004;5688132.4646;Adolf Mahn's Verlag;Adolf Mahn's Verlag;402;243C;;10;Schönbachstraße;bebaut;Stötteritz;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Schönbachstraße;10;04299;402;3;Südost;31;Stötteritz;
1218;761;608;319757.417899999;5689118.03559999;Max Zieger;Max Zieger;258h;210F;;77;Schönbachstraße;bebaut;Stötteritz;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Schönbachstraße;77;04299;258h;3;Südost;31;Stötteritz;
1219;761;832;316753,6429;5689691,764;Max Zieger;Max Zieger;853l;102B;;65;Sidonienstraße;;Alt-Leipzig;Gravieranstalt;Zuliefer- und Hilfsgewerbe;Paul-Gruner-Straße;65;04107;853l;0;Mitte;3;Zentrum-Süd;
1220;763;609;317003.641;5690639.347;Fritz Schuberth jr.;Fritz Schuberth jr.;566b;592B;;1;Schulstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Ratsfreischulstraße;0;04109;566b;0;Mitte;0;Zentrum;
1221;764;609;317003.641;5690639.347;J. H. Robolsky;J. H. Robolsky, Inh.: Fritz Schuberth;566b;592B;;1;Schulstraße;;Alt-Leipzig;Sortimentsbuchhandlung;Buchhandel und Verlagswesen;Ratsfreischulstraße;0;04109;566b;0;Mitte;0;Zentrum;
1222;764;609;317003.641;5690639.347;J. H. Robolsky;J. H. Robolsky, Inh.: Fritz Schuberth;566b;592B;;1;Schulstraße;;Alt-Leipzig;Musikalienhandlung;Buchhandel und Verlagswesen;Ratsfreischulstraße;0;04109;566b;0;Mitte;0;Zentrum;
1223;766;609;317003.641;5690639.347;Mazdaznan-Verlag u. Versandhaus David Ammann;Mazdaznan-Verlag u. Versandhaus David Ammann;566b;592B;;1;Schulstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Ratsfreischulstraße;0;04109;566b;0;Mitte;0;Zentrum;
1224;765;610;316951.904;5690698.028;Meister & Schirmer;Meister & Schirmer, Inh.: Rudolf u. Kurt Meister;559b;589B;;10;Schulstraße;;Alt-Leipzig;Sortimentsbuchhandlung;Buchhandel und Verlagswesen;Ratsfreischulstraße;0;04109;559b;0;Mitte;0;Zentrum;
1225;130;611;317541.793;5690378.39;E. Mönch;Mönch, E.;1321;610;Klingers Hof;14/20;Seeburgstraße;;Alt-Leipzig;Buchbinderei;Buchbinderhandwerk;Seeburgstraße;0;04103;1321;0;Mitte;2;Zentrum-Südost;
1226;1591;611;317541.793;5690378.39;Jos. Aibl Verlag, G.m.b.H.;Jos. Aibl Verlag, G.m.b.H., Inh.: J. Weinberger (Wien) u. Moritz Schulz;1321;610;Klingers Hof;14/20;Seeburgstraße;;Alt-Leipzig;Musikalienverlag;Buchhandel und Verlagswesen;Seeburgstraße;0;04103;1321;0;Mitte;2;Zentrum-Südost;
1227;1610;611;317541.793;5690378.39;Carl Hofbauer;Carl Hofbauer, Inh.: Carl Hofbauer (außerhalb);1321;610;Klingers Hof;14/20;Seeburgstraße;;Alt-Leipzig;Musikverlag;Buchhandel und Verlagswesen;Seeburgstraße;0;04103;1321;0;Mitte;2;Zentrum-Südost;
1228;1611;611;317541.793;5690378.39;Friedrich Hofmeister;Hofmeister, Friedrich;1321;610;Klingers Hof;14/20;Seeburgstraße;;Alt-Leipzig;Musikalienhandlung;Buchhandel und Verlagswesen;Seeburgstraße;0;04103;1321;0;Mitte;2;Zentrum-Südost;
1229;1632;611;317541.793;5690378.39;Rózsavölgyi & Comp;Rózsavölgyi & Comp., Inh.in: Bela Angyan (Budapest);1321;610;Klingers Hof;14/20;Seeburgstraße;;Alt-Leipzig;Musikverlag;Buchhandel und Verlagswesen;Seeburgstraße;0;04103;1321;0;Mitte;2;Zentrum-Südost;
1230;1647;611;317541.793;5690378.39;Universal-Edition A.-G.;Universal-Edition A.-G.;1321;610;Klingers Hof;14/20;Seeburgstraße;;Alt-Leipzig;Musikalienverlag;Buchhandel und Verlagswesen;Seeburgstraße;0;04103;1321;0;Mitte;2;Zentrum-Südost;
1231;1649;611;317541.793;5690378.39;Josef Weinberger;Josef Weinberger, Inh.: Josef Weinberger (Wien);1321;610;Klingers Hof;14/20;Seeburgstraße;;Alt-Leipzig;Musikverlag;Buchhandel und Verlagswesen;Seeburgstraße;0;04103;1321;0;Mitte;2;Zentrum-Südost;
1232;776;612;317998.688;5690233.0974;Otto Maier, G.m.b.H.;Otto Maier, G.m.b.H.;3005/3000a/3077a;804H6/804H4/416R;;55/57/59;Seeburgstraße;;Alt-Leipzig;Kommissionsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;55;04103;3005 und 3000a;0;Mitte;2;Zentrum-Südost;
1233;776;612;317998.688;5690233.0974;Otto Maier, G.m.b.H.;Otto Maier, G.m.b.H.;1149z;416O;;12;Stephanstraße;;Alt-Leipzig;Kommissionsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;55;04103;3005 und 3000a;0;Mitte;2;Zentrum-Südost;
1234;1059;613;317822.1653;5690300.6523;C. G. Naumann, G.m.b.H.;C. G. Naumann, G.m.b.H., Geschäftsf.: Gg. Naumann u. Franz Walther;1369;662;;27;Seeburgstraße;;Alt-Leipzig;Buchdruckerei, Steindruck, Dreifarben- u. Kupferdruck, Wertpapierdruckerei;Druckereien;Seeburgstraße;27;04103;1368;0;Mitte;2;Zentrum-Südost;
1235;1059;613;317822.1653;5690300.6523;C. G. Naumann, G.m.b.H.;C. G. Naumann G.m.b.H.;3000a;804H4;;57;Seeburgstraße;;Alt-Leipzig;Buch- u. Steindruckerei;Druckereien;Seeburgstraße;27;04103;1368;0;Mitte;2;Zentrum-Südost;
1236;131;614;317858.258399999;5690311.94899999;Herm. Reling;Reling, Herm.;1359;651/652;;45;Seeburgstraße;;Alt-Leipzig;Buchbinderei;Buchbinderhandwerk;Seeburgstraße;45;04103;1358/2;0;Mitte;2;Zentrum-Südost;
1237;772;615;317950.6171;5690246.29209999;R. Giegler's Sortiment;R. Giegler's Sortiment, Inh.: Carl Frank;1158c;804H7;;51;Seeburgstraße;;Alt-Leipzig;Sortimentsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;51;04103;1158c;0;Mitte;2;Zentrum-Südost;
1238;1058;615;317950.6171;5690246.29209999;G. Kreysing;G. Kreysing, Inh.: Dr. Hch. Fritz Fikentscher;1158c;804H7;;51;Seeburgstraße;;Alt-Leipzig;Buchdruckerei;Druckereien;Seeburgstraße;51;04103;1158c;0;Mitte;2;Zentrum-Südost;
1239;1285;615;317950.6171;5690246.29209999;A. Zahn;A. Zahn, Inh.: Carl Frank;1158c;804H7;;51;Seeburgstraße;;Alt-Leipzig;Sortimentsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;51;04103;1158c;0;Mitte;2;Zentrum-Südost;
1240;773;616;317971.493;5690243.392000001;Schneider & Co.;Schneider & Co., Inh.: Alfred Schneider (Großdeuben);3006;804H5;;53;Seeburgstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;0;04103;4873;0;Mitte;2;Zentrum-Südost;
1241;1691;616;317971.493;5690243.392000001;Edm. Obst;Edm. Obst, Inh.: C. Edm. Obst u. Wilh. Gaupp (Leipzig) u. Arth. Müller (Probstdeuben);3006;804H5;;53;Seeburgstraße;;Alt-Leipzig;Papier-Engrosgeschäft;Papierhandlung/Papierherstellung;Seeburgstraße;0;04103;4873;0;Mitte;2;Zentrum-Südost;
1242;1837;616;317971.493;5690243.392000001;Emil Lange & v. d. Wehl;Lange & v. d. Wehl, Emil, Inh.: Emil Lange u. Joh. v. d. Wehl;3006;804H5;;53;Seeburgstraße;;Alt-Leipzig;Xylograph. Anstalt;Graphische Anstalt;Seeburgstraße;0;04103;4873;0;Mitte;2;Zentrum-Südost;
1243;767;617;318012.07129999896;5690228.88869999;Julius Zeitler;Julius Zeitler;3000a;804H4;;57;Seeburgstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;57;04103;3000a;0;Mitte;2;Zentrum-Südost;
1244;771;617;318012.07129999896;5690228.88869999;A. van der Broecke;van der Broecke, A.;3000a;804H4;;57;Seeburgstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;57;04103;3000a;0;Mitte;2;Zentrum-Südost;
1245;785;617;318012.07129999896;5690228.88869999;Der Tempel Verlag G.m.b.H.;Der Tempel Verlag G.m.b.H., Geschäftsf. Carl Ernst Poeschel u. Dr. Julius Zeitler;3000a;804H4;;57;Seeburgstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;57;04103;3000a;0;Mitte;2;Zentrum-Südost;
1246;787;617;318012.07129999896;5690228.88869999;Carl Ernst Poeschel;Carl Ernst Poeschel;3000a;804H4;;57;Seeburgstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;57;04103;3000a;0;Mitte;2;Zentrum-Südost;
1247;1110;617;318012.07129999896;5690228.88869999;Poeschel & Trepte;Poeschel & Trepte, Inh.: Heinr. Ernst Poeschel u. Carl Ernst Poeschel;3000a;804H4;;57;Seeburgstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;57;04103;3000a;0;Mitte;2;Zentrum-Südost;
1248;1110;617;318012.07129999896;5690228.88869999;Poeschel & Trepte;Poeschel & Trepte, Inh.: Heinr. Ernst Poeschel u. Carl Ernst Poeschel;3000a;804H4;;57;Seeburgstraße;;Alt-Leipzig;Buchdruckerei;Druckereien;Seeburgstraße;57;04103;3000a;0;Mitte;2;Zentrum-Südost;
1249;780;618;317956.02579999896;5690227.31709999;C. B. Griesbach;Griesbach, C. B.;1159;804H;;94;Seeburgstraße;;Alt-Leipzig;Antiquariatsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;94;04103;4811;0;Mitte;2;Zentrum-Südost;
1250;1414;618;317956.02579999896;5690227.31709999;E. A. Funke;E. A. Funke, Inh.: Rich. u. Theod. Funke;1159;804H;;94;Seeburgstraße;;Alt-Leipzig;Steindruckerei u. Lithographie;Druckereien;Seeburgstraße;94;04103;4811;0;Mitte;2;Zentrum-Südost;
1251;1414;618;317956.02579999896;5690227.31709999;E. A. Funke;E. A. Funke, Inh.: Rich. u. Theod. Funke;1159;804H;;94;Seeburgstraße;;Alt-Leipzig;Lithographische Anstalt;Graphische Anstalt;Seeburgstraße;94;04103;4811;0;Mitte;2;Zentrum-Südost;
1252;769;619;317976.382;5690221.05949999;A. Wienbrack;A. Wienbrack, Inh.: Paul Keßler;3028;804H2;;96;Seeburgstraße;;Alt-Leipzig;Kommissionsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;96;04103;3028;0;Mitte;2;Zentrum-Südost;
1253;779;619;317976.382;5690221.05949999;H. Keßler;H. Keßler, Inh.: Paul Keßler;3028;804H2;;96;Seeburgstraße;;Alt-Leipzig;Kommissionsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;96;04103;3028;0;Mitte;2;Zentrum-Südost;
1254;782;619;317976.382;5690221.05949999;Robert Friese;Robert Friese, Inh.: Paul Keßler;3028;804H2;;96;Seeburgstraße;;Alt-Leipzig;Kommissionsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;96;04103;3028;0;Mitte;2;Zentrum-Südost;
1255;783;619;317976.382;5690221.05949999;Oskar Dittmar's Verlagsanstalt;Oskar Dittmar's Verlagsanstalt, Inh.in: Hilma Herrmann;3028;804H2;;96;Seeburgstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;96;04103;3028;0;Mitte;2;Zentrum-Südost;
1256;768;620;318011.0624;5690209.8802;Georg Wigand;Georg Wigand, Inh.: Ferdinand Lomnitz;1149u;416LMN;;100;Seeburgstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;100;04103;1149u;0;Mitte;2;Zentrum-Südost;
1257;770;620;318011.0624;5690209.8802;H. G. Wallmann;H. G. Wallmann, Inh.: Heinr. Wallmann;1149u;416LMN;;100;Seeburgstraße;;Alt-Leipzig;Verlags- u. Kommissionsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;100;04103;1149u;0;Mitte;2;Zentrum-Südost;
1258;774;620;318011.0624;5690209.8802;Gideon Karl Sarasin;Gideon Karl Sarasin, Inh.: Gideon Sarasin (Berlin);1149u;416LMN;;100;Seeburgstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;100;04103;1149u;0;Mitte;2;Zentrum-Südost;
1259;775;620;318011.0624;5690209.8802;Edward Erwin Meyer;Edward Erwin Meyer, Inh.: Edward Erwin Meyer (Aarau);1149u;416LMN;;100;Seeburgstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;100;04103;1149u;0;Mitte;2;Zentrum-Südost;
1260;777;620;318011.0624;5690209.8802;Landwirthschaftliche Schulbuchhandlung, Karl Scholtze (Theophil Biller);Landwirthschaftliche Schulbuchhandlung, Karl Scholtze (Theophil Biller), Inh.: Fritz Grabow;1149u;416LMN;;100;Seeburgstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;100;04103;1149u;0;Mitte;2;Zentrum-Südost;
1261;778;620;318011.0624;5690209.8802;Otto Klemm;Otto Klemm, Inh.: Dr. Wilhelm Klemm;1149u;416LMN;;100;Seeburgstraße;;Alt-Leipzig;Kommissionsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;100;04103;1149u;0;Mitte;2;Zentrum-Südost;
1262;781;620;318011.0624;5690209.8802;Generalvertrieb für vaterländische Geschichtsliteratur Ferdinad Lomnitz;Generalvertrieb für vaterländische Geschichtsliteratur Ferdinad Lomnitz;1149u;416LMN;;100;Seeburgstraße;;Alt-Leipzig;Reisebuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;100;04103;1149u;0;Mitte;2;Zentrum-Südost;
1263;784;620;318011.0624;5690209.8802;Deutscher Kinderfreund, G.m.b.H.;Deutscher Kinderfreund, G.m.b.H.;1149u;416LMN;;100;Seeburgstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;100;04103;1149u;0;Mitte;2;Zentrum-Südost;
1264;786;620;318011.0624;5690209.8802;Biologischer Verlag Heinrich Wallmann;Biologischer Verlag Heinrich Wallmann;1149u;416LMN;;100;Seeburgstraße;;Alt-Leipzig;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Seeburgstraße;100;04103;1149u;0;Mitte;2;Zentrum-Südost;
1265;790;621;318706.2;5690899.916;Adolf Böhme & Co.;Adolf Böhme & Co., Verl. Buchhdlg, Inh.: Jul. Mäser u. Adolf Böhme;117/114/113;128/127/126;;13/15/17;Senefelderstraße;;Reudnitz;Verlagsbuchhandlung;Buchhandel und Verlagswesen;Senefelderstraße;13/15/17;04317;117;2;Ost;20;Neustadt-Neuschönefeld;
1266;1106;621;318706.2;5690899.916;Julius Mäser, Buchdruckerei und Verlagshandlung;Mäser, Buchdruckerei u. Verlagshandlung, Julius;117/114/113;128/127/126;;13/15/17;Senefelderstraße;;Reudnitz;Verlagshandlung;Buchhandel und Verlagswesen;Senefelderstraße;13/15/17;04317;117;2;Ost;20;Neustadt-Neuschönefeld;
1267;1106;621;318706.2;5690899.916;Julius Mäser, Buchdruckerei und Verlagshandlung;Mäser, Buchdruckerei u. Verlagshandlung, Julius;117/114/113;128/127/126;;13/15/17;Senefelderstraße;;Reudnitz;Buchdruckerei;Druckereien;Senefelderstraße;13/15/17;04317;117;2;Ost;20;Neustadt-Neuschönefeld;
